model_bigg_id	bigg_id	name	organism
iAB_RBC_283	Slc6a9_AT2	SLC6A9	Homo sapiens
iAB_RBC_283	Slc7a1_AT1	SLC7A1	Homo sapiens
iAB_RBC_283	Slc7a2_AT1	SLC7A2	Homo sapiens
iAB_RBC_283	Slc7a3_AT1	SLC7A3	Homo sapiens
iAB_RBC_283	Slco1b1_AT1	SLCO1B1	Homo sapiens
iAB_RBC_283	Slco1b3_AT1	SLCO1B3	Homo sapiens
iAB_RBC_283	Sms_AT1	SMS	Homo sapiens
iAB_RBC_283	Sord_AT1	SORD	Homo sapiens
iAB_RBC_283	Srm_AT1	SRM	Homo sapiens
iAB_RBC_283	Synj1_AT1	SYNJ1	Homo sapiens
iAB_RBC_283	Synj1_AT2	SYNJ1	Homo sapiens
iAB_RBC_283	Taldo1_AT1	TALDO1	Homo sapiens
iAB_RBC_283	Tat_AT1	TAT	Homo sapiens
iAB_RBC_283	Tkt_AT1	TKT	Homo sapiens
iAB_RBC_283	Tpi1_AT1	TPI1	Homo sapiens
iAB_RBC_283	Tpk1_AT1	TPK1	Homo sapiens
iAB_RBC_283	Ugdh_AT1	UGDH	Homo sapiens
iAB_RBC_283	Ugp2_AT1	UGP2	Homo sapiens
iAB_RBC_283	Ugp2_AT2	UGP2	Homo sapiens
iAB_RBC_283	Ugt1A1_AT1	UGT1A1	Homo sapiens
iAB_RBC_283	Ugt1A4_AT1	UGT1A4	Homo sapiens
iAB_RBC_283	Umps_AT1	UMPS	Homo sapiens
iAB_RBC_283	Urod_AT1	UROD	Homo sapiens
iAB_RBC_283	Uros_AT1	UROS	Homo sapiens
iAB_RBC_283	Xylb_AT1	XYLB	Homo sapiens
iAF1260	b0002	thrA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0003	thrB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0004	thrC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0007	yaaJ	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0008	talB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0019	nhaA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0025	ribF	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0026	ileS	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0029	ispH	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0030	rihC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0031	dapB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0032	carA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0033	carB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0036	caiD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0037	caiC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0038	caiB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0040	caiT	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0047	kefC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0048	folA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0049	apaH	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0052	pdxA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0061	araD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0062	araA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0063	araB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0066	thiQ	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0067	thiP	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0068	thiB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0070	setA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0071	leuD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0072	leuC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0073	leuB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0074	leuA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0077	ilvI	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0078	ilvH	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0084	ftsI	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0085	murE	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0086	murF	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0087	mraY	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0088	murD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0090	murG	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0091	murC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0092	ddlB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0096	lpxC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0099	mutT	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0103	coaE	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0104	guaC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0109	nadC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0110	ampD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0112	aroP	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0114	aceE	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0115	aceF	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0116	lpd	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0118	acnB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0120	speD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0121	speE	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0123	cueO	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0124	gcd	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0125	hpt	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0126	can	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0131	panD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0133	panC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0134	panB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0142	folK	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0149	mrcB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0150	fhuA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0151	fhuC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0152	fhuD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0153	fhuB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0154	hemL	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0155	clcA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0158	btuF	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0159	mtn	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0160	dgt	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0166	dapD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0171	pyrH	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0173	dxr	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0174	ispU	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0175	cdsA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0179	lpxD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0180	fabZ	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0181	lpxA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0182	lpxB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0185	accA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0186	ldcC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0194	proS	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0197	metQ	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0198	metI	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0199	metN	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0200	gmhB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0207	dkgB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0212	gloB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0221	fadE	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0222	gmhA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0237	pepD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0238	gpt	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0241	phoE	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0242	proB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0243	proA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0260	mmuP	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0261	mmuM	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0273	argF	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0312	betB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0314	betT	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0323	yahI	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0331	prpB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0333	prpC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0334	prpD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0335	prpE	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0336	codB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0337	codA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0339	cynT	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0340	cynS	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0341	cynX	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0343	lacY	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0344	lacZ	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0347	mhpA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0348	mhpB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0349	mhpC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0350	mhpD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0351	mhpF	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0352	mhpE	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0353	mhpT	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0355	frmB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0356	frmA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0365	tauA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0366	tauB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0367	tauC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0368	tauD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0369	hemB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0381	ddlA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0383	phoA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0386	proC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0388	aroL	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0394	mak	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0401	brnQ	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0403	malZ	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0404	acpH	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0411	tsx	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0414	ribD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0415	ribE	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0417	thiL	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0418	pgpA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0420	dxs	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0421	ispA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0423	thiI	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0425	panE	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0428	cyoE	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0429	cyoD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0430	cyoC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0431	cyoB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0432	cyoA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0433	ampG	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0446	cof	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0451	amtB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0452	tesB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0459	maa	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0469	apt	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0474	adk	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0475	hemH	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0477	gsk	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0480	ushA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0484	copA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0485	glsA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0494	tesA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0505	allA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0507	gcl	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0508	hyi	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0509	glxR	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0511	ybbW	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0512	allB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0514	glxK	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0516	allC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0517	allD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0521	ybcF	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0522	purK	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0523	purE	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0524	lpxH	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0526	cysS	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0529	folD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0572	cusC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0573	cusF	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0574	cusB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0575	cusA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0576	pheP	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0583	entD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0584	fepA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0585	fes	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0586	entF	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0588	fepC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0589	fepG	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0590	fepD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0591	entS	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0592	fepB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0593	entC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0594	entE	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0595	entB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0596	entA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0604	dsbG	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0612	citT	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0613	citG	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0614	citX	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0615	citF	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0616	citE	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0617	citD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0621	dcuC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0622	pagP	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0632	dacA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0635	mrdA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0638	cobC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0639	nadD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0642	leuS	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0650	hscC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0651	rihA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0652	gltL	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0653	gltK	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0654	gltJ	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0655	gltI	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0657	lnt	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0662	ubiF	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0674	asnB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0677	nagA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0678	nagB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0679	nagE	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0680	glnS	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0684	fldA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0688	pgm	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0692	potE	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0693	speF	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0696	kdpC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0697	kdpB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0698	kdpA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0720	gltA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0721	sdhC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0722	sdhD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0723	sdhA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0724	sdhB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0726	sucA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0727	sucB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0728	sucC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0729	sucD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0731	mngA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0732	mngB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0733	cydA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0734	cydB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0750	nadA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0751	pnuC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0752	zitB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0754	aroG	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0755	gpmA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0756	galM	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0757	galK	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0758	galT	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0759	galE	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0763	modA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0764	modB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0765	modC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0767	pgl	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0774	bioA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0775	bioB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0776	bioF	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0778	bioD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0789	clsB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0805	fiu	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0809	glnQ	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0810	glnP	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0811	glnH	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0813	rhtA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0822	ybiV	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0825	fsaA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0828	iaaA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0829	gsiA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0830	gsiB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0831	gsiC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0832	gsiD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0837	yliI	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0839	dacC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0841	ybjG	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0842	mdfA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0849	grxA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0854	potF	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0855	potG	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0856	potH	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0857	potI	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0860	artJ	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0861	artM	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0862	artQ	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0863	artI	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0864	artP	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0870	ltaE	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0871	poxB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0875	aqpZ	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0886	cydC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0887	cydD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0888	trxB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0893	serS	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0894	dmsA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0895	dmsB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0896	dmsC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0902	pflA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0903	pflB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0904	focA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0907	serC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0908	aroA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0910	cmk	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0914	msbA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0915	lpxK	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0918	kdsB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0928	aspC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0929	ompF	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0930	asnS	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0931	pncB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0932	pepN	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0933	ssuB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0934	ssuC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0935	ssuD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0936	ssuA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0937	ssuE	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0945	pyrD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0954	fabA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0957	ompA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0963	mgsA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0972	hyaA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0973	hyaB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0974	hyaC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0978	cbdA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0979	cbdB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0980	appA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0996	torC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b0997	torA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1002	agp	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1006	rutG	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1014	putA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1015	putP	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1033	ghrA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1054	lpxL	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1059	solA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1062	pyrC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1064	grxB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1091	fabH	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1092	fabD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1093	fabG	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1094	acpP	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1095	fabF	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1096	pabC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1098	tmk	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1101	ptsG	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1102	fhuE	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1106	thiK	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1107	nagZ	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1109	ndh	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1119	nagK	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1123	potD	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1124	potC	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1125	potB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1126	potA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1131	purB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1134	nudJ	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1136	icd	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1185	dsbB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1186	nhaB	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1189	dadA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1190	dadX	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1192	ldcA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1193	emtA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1197	treA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1198	dhaM	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1199	dhaL	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1200	dhaK	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1207	prs	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1208	ispE	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1210	hemA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1215	kdsA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1216	chaA	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1223	narK	Escherichia coli str. K-12 substr. MG1655
iAF1260	b1224	narG	Escherichia coli str. K-12 substr. MG1655
